Week,ASP*,Total Volume,4046,4225,4770,Total Bagged,Sml Bagged,Lrg Bagged,XLrg Bagged,region,type,year
1/8/2017,$1.00,6653048,1988635,2569566,109029,1985818,1807927,144376,33515,CALIFORNIA,Conventional,2017
1/1/2017,$0.89,7175277,2266313,2877688,90900,1940375,1762034,151334,27008,CALIFORNIA,Conventional,2017
12/31/2017,$0.93,346357,60767,108930,6349,170310,162934,7370,7,Charlotte,Conventional,2017
12/24/2017,$1.33,182538,53317,58732,3840,66648,63207,3442,0,Charlotte,Conventional,2017
12/17/2017,$1.26,189529,58017,56565,3658,71289,66708,4581,0,Charlotte,Conventional,2017
12/10/2017,$1.02,277529,58726,60516,4428,153859,146050,7808,0,Charlotte,Conventional,2017
12/3/2017,$1.26,220837,58826,94262,4556,63193,59298,3895,0,Charlotte,Conventional,2017
11/26/2017,$1.40,170412,45363,56764,3742,64544,61925,2619,0,Charlotte,Conventional,2017
11/19/2017,$1.40,179011,47542,59312,3820,68336,65221,3115,0,Charlotte,Conventional,2017
11/12/2017,$1.44,190445,53681,65657,4551,66556,62017,4539,0,Charlotte,Conventional,2017
11/5/2017,$1.47,187381,46741,65174,4856,70611,66782,3829,0,Charlotte,Conventional,2017
10/29/2017,$1.49,183225,52951,62872,4717,62685,56998,5687,0,Charlotte,Conventional,2017
10/22/2017,$1.64,168237,44544,65040,4653,54001,50705,3296,0,Charlotte,Conventional,2017
10/15/2017,$1.70,175323,45267,68120,5567,56369,49195,7173,2,Charlotte,Conventional,2017
10/8/2017,$1.77,178992,50018,66076,4782,58116,52744,5372,0,Charlotte,Conventional,2017
10/1/2017,$1.76,180280,43576,74146,4798,57761,52514,5247,0,Charlotte,Conventional,2017
9/24/2017,$1.72,186924,47607,71519,5336,62461,57930,4531,0,Charlotte,Conventional,2017
9/17/2017,$1.61,192447,56018,64593,5177,66660,62157,4503,0,Charlotte,Conventional,2017
9/10/2017,$1.69,187823,45960,68912,5424,67525,63281,3375,870,Charlotte,Conventional,2017
9/3/2017,$1.65,200901,49285,69478,6029,76109,67996,4699,3413,Charlotte,Conventional,2017
8/27/2017,$1.58,208438,60886,65605,5773,76174,69563,5068,1543,Charlotte,Conventional,2017
8/20/2017,$1.52,212479,57231,69135,5603,80510,71102,5397,4011,Charlotte,Conventional,2017
8/13/2017,$1.47,209771,47263,78915,6255,77338,67363,6830,3144,Charlotte,Conventional,2017
8/6/2017,$1.43,206494,43174,78386,6520,78414,71208,5683,1523,Charlotte,Conventional,2017
7/30/2017,$1.40,212608,54840,81789,6238,69740,63813,4829,1098,Charlotte,Conventional,2017
7/23/2017,$1.39,215464,50924,75359,5994,83187,75924,4233,3030,Charlotte,Conventional,2017
7/16/2017,$1.38,209534,44530,73163,6036,85804,77573,4561,3670,Charlotte,Conventional,2017
7/9/2017,$1.32,222027,62331,70720,6491,82485,73227,4767,4490,Charlotte,Conventional,2017
7/2/2017,$1.36,224816,60812,76449,6627,80928,71120,5359,4450,Charlotte,Conventional,2017
6/25/2017,$1.33,211640,53140,72807,5878,79815,72142,4877,2795,Charlotte,Conventional,2017
6/18/2017,$1.43,201838,45497,78803,6332,71205,62169,3516,5520,Charlotte,Conventional,2017
6/11/2017,$1.38,224289,50866,86114,6817,80493,69740,5812,4940,Charlotte,Conventional,2017
6/4/2017,$1.49,226423,59350,86779,7006,73288,65629,6092,1567,Charlotte,Conventional,2017
5/28/2017,$1.50,237364,55170,89548,8530,84116,80490,3626,0,Charlotte,Conventional,2017
5/21/2017,$1.50,227842,56078,87873,7712,76179,71311,4869,0,Charlotte,Conventional,2017
5/14/2017,$1.41,224627,52616,77142,6722,88147,83152,4995,0,Charlotte,Conventional,2017
5/7/2017,$1.36,303552,76881,106192,11654,108825,98860,9964,0,Charlotte,Conventional,2017
4/30/2017,$1.53,235699,57129,87501,7990,83079,73582,9497,0,Charlotte,Conventional,2017
4/23/2017,$1.50,220970,48221,78265,7619,86865,81394,5472,0,Charlotte,Conventional,2017
4/16/2017,$1.56,203220,48495,77381,7460,69885,66437,3448,0,Charlotte,Conventional,2017
4/9/2017,$1.54,201299,50325,75492,6657,68824,64339,4485,0,Charlotte,Conventional,2017
4/2/2017,$1.48,231428,47420,85811,7802,90394,85958,4259,178,Charlotte,Conventional,2017
3/26/2017,$1.48,225272,48844,94478,7656,74294,69701,4593,0,Charlotte,Conventional,2017
3/19/2017,$1.47,206733,42389,89210,7312,67822,63180,4642,0,Charlotte,Conventional,2017
3/12/2017,$1.55,207026,48009,87660,8252,63105,58991,4114,0,Charlotte,Conventional,2017
3/5/2017,$1.41,202553,43410,87666,11157,60320,56437,3883,0,Charlotte,Conventional,2017
2/26/2017,$1.26,241553,50330,118607,13182,59434,54951,4484,0,Charlotte,Conventional,2017
2/19/2017,$1.33,198558,46010,78996,9651,63901,59663,4224,13,Charlotte,Conventional,2017
2/12/2017,$1.25,206762,58974,74076,8887,64825,59465,5142,218,Charlotte,Conventional,2017
2/5/2017,$0.95,359702,95176,172311,21722,70493,56412,13628,453,Charlotte,Conventional,2017
1/29/2017,$1.33,213609,48873,86136,9147,69454,58829,9630,994,Charlotte,Conventional,2017
1/22/2017,$1.18,247755,42582,116160,20382,68630,54563,14067,0,Charlotte,Conventional,2017
1/15/2017,$1.37,196898,39546,84479,9919,62954,52627,10327,0,Charlotte,Conventional,2017
1/8/2017,$1.28,219339,56740,80202,10232,72166,63539,8627,0,Charlotte,Conventional,2017
1/1/2017,$1.21,217052,47765,94572,15036,59678,45920,13711,47,Charlotte,Conventional,2017
12/31/2017,$0.93,1182648,144034,845965,120869,71779,63314,8410,55,Chicago,Conventional,2017
12/24/2017,$1.36,707646,83138,417906,116406,90196,78807,11311,78,Chicago,Conventional,2017
12/17/2017,$1.49,620054,113960,275987,99249,130858,77381,53446,31,Chicago,Conventional,2017
12/10/2017,$1.13,1021445,142086,277789,90891,510679,87490,423186,3,Chicago,Conventional,2017
12/3/2017,$1.56,654739,99971,378155,92092,84522,48070,36440,12,Chicago,Conventional,2017
11/26/2017,$1.70,506394,71736,278263,82294,74100,68552,5532,15,Chicago,Conventional,2017
