Week,ASP*,Total Volume,4046,4225,4770,Total Bagged,Sml Bagged,Lrg Bagged,XLrg Bagged,region,type,year
10/18/2015,$1.94,5658,2169,2870,0,619,63,555,0,Atlanta,Organic,2015
10/11/2015,$1.75,7280,2388,3378,0,1514,0,1514,0,Atlanta,Organic,2015
10/4/2015,$1.79,7424,2744,3551,0,1129,0,1129,0,Atlanta,Organic,2015
9/27/2015,$2.01,5393,2233,3021,0,139,0,139,0,Atlanta,Organic,2015
9/20/2015,$2.04,5705,2379,3304,0,22,0,22,0,Atlanta,Organic,2015
9/13/2015,$2.00,5892,2340,3396,0,156,11,145,0,Atlanta,Organic,2015
9/6/2015,$1.98,6736,2522,3852,0,362,148,215,0,Atlanta,Organic,2015
8/30/2015,$1.53,9298,2350,3534,0,3415,1578,1837,0,Atlanta,Organic,2015
8/23/2015,$1.52,10342,2494,3862,0,3986,1841,2145,0,Atlanta,Organic,2015
8/16/2015,$1.83,6627,1954,3336,0,1338,1088,250,0,Atlanta,Organic,2015
8/9/2015,$2.01,5579,2291,2855,0,433,50,383,0,Atlanta,Organic,2015
8/2/2015,$1.80,5793,1982,2628,0,1183,278,906,0,Atlanta,Organic,2015
7/26/2015,$1.56,7888,2287,2469,0,3133,1537,1596,0,Atlanta,Organic,2015
7/19/2015,$1.29,7642,1571,2222,0,3849,1002,2847,0,Atlanta,Organic,2015
7/12/2015,$1.60,5946,1501,2209,0,2236,609,1628,0,Atlanta,Organic,2015
7/5/2015,$1.50,5744,1577,2748,0,1419,0,1419,0,Atlanta,Organic,2015
6/28/2015,$1.39,6314,1897,2307,0,2110,0,2110,0,Atlanta,Organic,2015
6/21/2015,$1.83,5003,1805,2661,0,538,0,538,0,Atlanta,Organic,2015
6/14/2015,$1.85,4485,1647,2236,0,602,3,599,0,Atlanta,Organic,2015
6/7/2015,$1.74,4096,1468,1865,0,764,147,617,0,Atlanta,Organic,2015
5/31/2015,$1.84,4803,1745,2485,0,574,98,476,0,Atlanta,Organic,2015
5/24/2015,$1.74,5464,1705,2707,0,1052,119,932,0,Atlanta,Organic,2015
5/17/2015,$1.78,5158,2076,2105,0,976,122,854,0,Atlanta,Organic,2015
5/10/2015,$1.82,5068,1878,2479,0,711,0,711,0,Atlanta,Organic,2015
5/3/2015,$2.03,3976,1326,2651,0,0,0,0,0,Atlanta,Organic,2015
4/26/2015,$2.01,4447,1628,2752,0,68,0,68,0,Atlanta,Organic,2015
4/19/2015,$1.63,6705,1820,4095,0,790,772,18,0,Atlanta,Organic,2015
4/12/2015,$1.79,6687,1900,4739,0,49,41,8,0,Atlanta,Organic,2015
4/5/2015,$1.74,5559,1595,3073,0,890,40,850,0,Atlanta,Organic,2015
3/29/2015,$1.88,5077,2016,2847,0,213,40,173,0,Atlanta,Organic,2015
3/22/2015,$1.62,6484,1891,4197,0,396,0,396,0,Atlanta,Organic,2015
3/15/2015,$1.19,13986,2005,9249,0,2732,0,2732,0,Atlanta,Organic,2015
3/8/2015,$1.22,16027,1579,11705,0,2743,0,2743,0,Atlanta,Organic,2015
3/1/2015,$1.22,16228,1683,12003,0,2541,0,2541,0,Atlanta,Organic,2015
2/22/2015,$1.38,10970,1781,7973,0,1216,83,1133,0,Atlanta,Organic,2015
2/15/2015,$1.46,7783,1450,5216,0,1117,700,417,0,Atlanta,Organic,2015
2/8/2015,$1.29,13288,1716,8656,0,2916,1317,1599,0,Atlanta,Organic,2015
2/1/2015,$1.44,7666,1565,4211,0,1889,1133,756,0,Atlanta,Organic,2015
1/25/2015,$1.87,3047,1579,735,0,734,533,200,0,Atlanta,Organic,2015
1/18/2015,$1.86,4294,2139,989,0,1166,1019,147,0,Atlanta,Organic,2015
1/11/2015,$1.84,3744,1614,1208,0,922,865,57,0,Atlanta,Organic,2015
1/4/2015,$1.76,3847,1500,938,0,1408,1071,337,0,Atlanta,Organic,2015
12/27/2015,$1.51,14201,364,5263,318,8256,2247,6009,0,Baltimore/Washington,Organic,2015
12/20/2015,$1.67,9296,504,4702,419,3670,1424,2246,0,Baltimore/Washington,Organic,2015
12/13/2015,$1.72,12404,551,4511,337,7005,2920,4085,0,Baltimore/Washington,Organic,2015
12/6/2015,$1.46,9718,433,4365,445,4475,715,3760,0,Baltimore/Washington,Organic,2015
11/29/2015,$1.32,10962,536,5921,432,4072,327,3745,0,Baltimore/Washington,Organic,2015
11/22/2015,$1.39,9577,587,6337,460,2192,602,1590,0,Baltimore/Washington,Organic,2015
11/15/2015,$1.64,6884,1133,4773,459,519,481,39,0,Baltimore/Washington,Organic,2015
11/8/2015,$1.65,7159,2701,2975,567,916,847,70,0,Baltimore/Washington,Organic,2015
11/1/2015,$1.60,9421,3323,4106,688,1305,936,369,0,Baltimore/Washington,Organic,2015
10/25/2015,$1.59,11223,999,6750,769,2705,927,1779,0,Baltimore/Washington,Organic,2015
10/18/2015,$1.54,10216,772,6015,685,2744,913,1831,0,Baltimore/Washington,Organic,2015
10/11/2015,$1.53,9453,460,5640,598,2756,1033,1722,0,Baltimore/Washington,Organic,2015
10/4/2015,$1.63,8858,452,6092,667,1646,1646,0,0,Baltimore/Washington,Organic,2015
9/27/2015,$1.70,7552,429,4775,617,1732,1721,11,0,Baltimore/Washington,Organic,2015
9/20/2015,$1.35,11150,1462,6347,520,2822,2819,3,0,Baltimore/Washington,Organic,2015
9/13/2015,$1.60,11772,1450,5418,698,4206,4203,3,0,Baltimore/Washington,Organic,2015
9/6/2015,$1.58,14380,2635,5041,718,5986,5977,8,0,Baltimore/Washington,Organic,2015
8/30/2015,$1.60,12626,2524,5164,715,4223,4220,3,0,Baltimore/Washington,Organic,2015
8/23/2015,$1.72,11556,4289,3541,635,3091,3088,3,0,Baltimore/Washington,Organic,2015
8/16/2015,$1.75,10281,4473,3522,865,1421,1405,16,0,Baltimore/Washington,Organic,2015
8/9/2015,$1.66,13133,3947,4110,836,4240,4226,14,0,Baltimore/Washington,Organic,2015
8/2/2015,$1.72,11938,3888,3336,719,3995,3984,11,0,Baltimore/Washington,Organic,2015
7/26/2015,$1.72,8503,3682,3167,600,1054,1051,3,0,Baltimore/Washington,Organic,2015
7/19/2015,$1.81,8670,2231,2169,650,3620,3620,0,0,Baltimore/Washington,Organic,2015
7/12/2015,$1.70,8904,4829,2708,760,608,608,0,0,Baltimore/Washington,Organic,2015
7/5/2015,$1.69,12481,6640,3114,902,1825,1825,0,0,Baltimore/Washington,Organic,2015
6/28/2015,$1.70,11718,5562,2729,882,2545,2545,0,0,Baltimore/Washington,Organic,2015
6/21/2015,$1.69,10940,5224,2874,714,2128,2123,5,0,Baltimore/Washington,Organic,2015
6/14/2015,$1.61,13924,5819,2944,956,4205,4200,5,0,Baltimore/Washington,Organic,2015
6/7/2015,$1.71,13809,5561,3116,1042,4090,4077,13,0,Baltimore/Washington,Organic,2015
5/31/2015,$1.69,12641,5803,3269,1061,2509,2506,3,0,Baltimore/Washington,Organic,2015
5/24/2015,$1.69,17042,6716,3801,993,5532,5532,0,0,Baltimore/Washington,Organic,2015
5/17/2015,$1.42,22470,6095,7359,3915,5102,5102,0,0,Baltimore/Washington,Organic,2015
5/10/2015,$1.70,14499,6024,2924,1129,4423,4415,8,0,Baltimore/Washington,Organic,2015
5/3/2015,$1.66,16396,6667,3756,1164,4810,4807,3,0,Baltimore/Washington,Organic,2015
4/26/2015,$1.70,13467,6339,3106,816,3205,3202,3,0,Baltimore/Washington,Organic,2015
4/19/2015,$1.64,15853,8223,3999,865,2766,2766,0,0,Baltimore/Washington,Organic,2015
4/12/2015,$1.66,16000,7671,3634,864,3830,3822,8,0,Baltimore/Washington,Organic,2015
4/5/2015,$1.63,14552,8145,3200,708,2499,2499,0,0,Baltimore/Washington,Organic,2015
3/29/2015,$1.63,15848,7578,3598,787,3885,3885,0,0,Baltimore/Washington,Organic,2015
3/22/2015,$1.25,16507,10884,4513,758,352,352,0,0,Baltimore/Washington,Organic,2015
3/15/2015,$1.59,11586,6527,3391,745,923,923,0,0,Baltimore/Washington,Organic,2015
3/8/2015,$1.56,19054,6590,3908,745,7810,7810,0,0,Baltimore/Washington,Organic,2015
3/1/2015,$1.58,15923,7387,4112,733,3691,3660,31,0,Baltimore/Washington,Organic,2015
2/22/2015,$1.19,23920,12845,5815,668,4593,4593,0,0,Baltimore/Washington,Organic,2015
2/15/2015,$1.56,16335,5710,3782,778,6066,6066,0,0,Baltimore/Washington,Organic,2015
2/8/2015,$1.43,14898,6050,4361,745,3742,3739,3,0,Baltimore/Washington,Organic,2015
2/1/2015,$1.15,27930,14635,8013,668,4614,4614,0,0,Baltimore/Washington,Organic,2015
1/25/2015,$1.41,15388,8097,5023,528,1739,1739,0,0,Baltimore/Washington,Organic,2015
1/18/2015,$1.41,14057,8149,4725,660,524,462,62,0,Baltimore/Washington,Organic,2015
1/11/2015,$1.22,26009,12258,7095,490,6166,6166,0,0,Baltimore/Washington,Organic,2015
1/4/2015,$1.29,19137,8041,6557,657,3882,3882,0,0,Baltimore/Washington,Organic,2015
12/27/2015,$0.91,2272,16,508,0,1748,1008,740,0,Boise,Organic,2015
12/20/2015,$1.17,1808,10,409,0,1388,689,699,0,Boise,Organic,2015
12/13/2015,$0.87,4054,26,739,3,3287,1147,2139,0,Boise,Organic,2015
12/6/2015,$1.36,1287,12,534,0,742,73,668,0,Boise,Organic,2015
11/29/2015,$1.34,1047,3,418,0,627,20,607,0,Boise,Organic,2015
11/22/2015,$1.54,1001,8,724,3,266,13,253,0,Boise,Organic,2015
11/15/2015,$1.78,881,17,538,0,325,140,185,0,Boise,Organic,2015
11/8/2015,$1.50,1060,13,733,0,314,43,271,0,Boise,Organic,2015
11/1/2015,$1.16,2768,3,1412,4,1350,257,1092,0,Boise,Organic,2015
10/25/2015,$1.95,1106,14,691,4,397,220,177,0,Boise,Organic,2015
10/18/2015,$2.05,1169,10,836,0,323,117,206,0,Boise,Organic,2015
10/11/2015,$1.95,1397,9,1161,0,227,0,227,0,Boise,Organic,2015
10/4/2015,$1.83,1803,12,1456,0,335,0,335,0,Boise,Organic,2015
9/27/2015,$2.02,1137,18,822,0,297,17,281,0,Boise,Organic,2015
9/20/2015,$1.93,957,19,723,0,215,17,198,0,Boise,Organic,2015
9/13/2015,$2.28,997,10,857,0,130,123,6,0,Boise,Organic,2015
9/6/2015,$2.35,909,9,814,0,86,3,83,0,Boise,Organic,2015
8/30/2015,$1.47,3104,9,2789,0,305,77,229,0,Boise,Organic,2015
8/23/2015,$2.29,938,8,794,0,136,33,102,0,Boise,Organic,2015
8/16/2015,$1.69,2650,5,1895,0,750,87,663,0,Boise,Organic,2015
8/9/2015,$1.91,1657,22,1098,0,537,353,183,0,Boise,Organic,2015
8/2/2015,$2.15,1197,13,972,0,211,137,75,0,Boise,Organic,2015
7/26/2015,$2.08,1556,27,1201,0,328,203,125,0,Boise,Organic,2015
7/19/2015,$1.45,3103,37,2527,0,539,203,335,0,Boise,Organic,2015
7/12/2015,$2.05,1454,8,1091,0,355,230,125,0,Boise,Organic,2015
7/5/2015,$2.18,1594,12,1359,0,223,203,20,0,Boise,Organic,2015
6/28/2015,$1.58,2550,16,2465,0,70,70,0,0,Boise,Organic,2015
6/21/2015,$1.49,1922,7,1658,0,258,123,134,0,Boise,Organic,2015
6/14/2015,$2.18,1402,20,1161,0,221,207,15,0,Boise,Organic,2015
6/7/2015,$2.24,1382,3,1262,0,117,117,0,0,Boise,Organic,2015
5/31/2015,$1.54,2693,19,2374,0,300,300,0,0,Boise,Organic,2015
5/24/2015,$1.97,1275,45,1108,0,121,100,21,0,Boise,Organic,2015
5/17/2015,$1.92,1178,23,1010,0,145,87,58,0,Boise,Organic,2015
5/10/2015,$1.71,1405,26,959,0,420,123,296,0,Boise,Organic,2015
5/3/2015,$1.55,1404,22,738,0,644,210,434,0,Boise,Organic,2015
4/26/2015,$1.36,2154,9,1579,0,566,203,363,0,Boise,Organic,2015
4/19/2015,$1.69,1454,5,1138,0,310,157,153,0,Boise,Organic,2015
4/12/2015,$1.41,3807,5,3290,0,512,43,469,0,Boise,Organic,2015
4/5/2015,$1.83,1701,6,1216,0,479,297,182,0,Boise,Organic,2015
3/29/2015,$1.52,3933,9,3776,0,148,117,32,0,Boise,Organic,2015
3/22/2015,$1.51,3571,1,3429,0,140,50,90,0,Boise,Organic,2015
3/15/2015,$1.63,1777,0,1210,0,567,367,201,0,Boise,Organic,2015
3/8/2015,$1.50,4314,10,3799,0,505,253,252,0,Boise,Organic,2015
3/1/2015,$1.68,1396,2,945,0,449,393,55,0,Boise,Organic,2015
2/22/2015,$1.75,1081,1,813,0,267,260,7,0,Boise,Organic,2015
2/15/2015,$1.62,1309,11,892,0,406,167,239,0,Boise,Organic,2015
2/8/2015,$1.35,3871,14,2832,0,1025,323,701,0,Boise,Organic,2015
2/1/2015,$1.43,1781,0,999,0,781,283,498,0,Boise,Organic,2015
1/25/2015,$1.82,1175,1,858,0,315,133,182,0,Boise,Organic,2015
1/18/2015,$1.44,2974,9,2513,0,452,143,308,0,Boise,Organic,2015
1/11/2015,$1.44,2379,0,1923,0,455,170,285,0,Boise,Organic,2015
1/4/2015,$1.64,1505,1,1130,0,374,187,188,0,Boise,Organic,2015
12/27/2015,$1.48,7986,10,776,40,7161,7150,11,0,Boston,Organic,2015
12/20/2015,$1.41,7939,27,511,62,7340,7340,0,0,Boston,Organic,2015
12/13/2015,$1.55,8564,18,434,252,7860,7849,11,0,Boston,Organic,2015
12/6/2015,$1.29,8286,38,467,0,7782,7782,0,0,Boston,Organic,2015
11/29/2015,$1.28,6870,11,388,0,6470,6470,0,0,Boston,Organic,2015
11/22/2015,$1.27,7668,71,395,0,7203,7203,0,0,Boston,Organic,2015
11/15/2015,$1.15,8779,7,534,0,8238,8233,6,0,Boston,Organic,2015
11/8/2015,$1.22,7508,13,487,0,7008,6991,17,0,Boston,Organic,2015
11/1/2015,$1.30,7166,15,575,0,6576,6094,483,0,Boston,Organic,2015
10/25/2015,$1.27,8471,11,407,0,8053,6609,1444,0,Boston,Organic,2015
10/18/2015,$1.26,6986,20,489,0,6477,6387,90,0,Boston,Organic,2015
10/11/2015,$1.26,7699,12,386,0,7300,7300,0,0,Boston,Organic,2015
10/4/2015,$1.28,8186,14,648,0,7524,7524,0,0,Boston,Organic,2015
9/27/2015,$2.00,2023,15,758,0,1250,1250,0,0,Boston,Organic,2015
9/20/2015,$2.01,2623,16,1124,0,1483,1483,0,0,Boston,Organic,2015
9/13/2015,$2.00,3284,14,1299,0,1971,1971,0,0,Boston,Organic,2015
9/6/2015,$1.97,3344,58,1243,0,2043,2043,0,0,Boston,Organic,2015
8/30/2015,$2.03,2634,21,1081,0,1532,1532,0,0,Boston,Organic,2015
8/23/2015,$2.00,3080,41,1201,0,1838,1838,0,0,Boston,Organic,2015
8/16/2015,$2.09,2695,297,1041,0,1356,1356,0,0,Boston,Organic,2015
8/9/2015,$2.02,2955,185,1066,0,1704,1704,0,0,Boston,Organic,2015
8/2/2015,$2.12,3357,116,1353,0,1888,1888,0,0,Boston,Organic,2015
7/26/2015,$2.02,3367,99,1957,0,1311,1305,7,0,Boston,Organic,2015
7/19/2015,$2.05,3388,19,2152,0,1218,1218,0,0,Boston,Organic,2015
7/12/2015,$2.19,2764,20,1646,0,1098,1098,0,0,Boston,Organic,2015
7/5/2015,$2.13,3136,2,1530,0,1604,1604,0,0,Boston,Organic,2015
6/28/2015,$2.03,3045,13,1626,0,1406,1406,0,0,Boston,Organic,2015
6/21/2015,$2.06,2663,83,1124,0,1456,1456,0,0,Boston,Organic,2015
6/14/2015,$2.03,2943,72,1019,0,1853,1853,0,0,Boston,Organic,2015
6/7/2015,$2.00,3641,68,1200,0,2373,2373,0,0,Boston,Organic,2015
5/31/2015,$1.94,4236,46,1124,0,3067,3067,0,0,Boston,Organic,2015
5/24/2015,$1.94,3508,28,1052,0,2428,2428,0,0,Boston,Organic,2015
5/17/2015,$1.91,4367,54,1651,0,2661,2661,0,0,Boston,Organic,2015
5/10/2015,$2.02,3429,76,1275,0,2077,2077,0,0,Boston,Organic,2015
5/3/2015,$1.82,4123,20,1935,0,2168,2168,0,0,Boston,Organic,2015
4/26/2015,$1.86,3518,4,957,0,2557,2557,0,0,Boston,Organic,2015
4/19/2015,$1.94,2696,13,912,0,1771,1771,0,0,Boston,Organic,2015
4/12/2015,$1.86,3619,44,916,0,2659,2659,0,0,Boston,Organic,2015
4/5/2015,$1.91,3203,75,933,0,2195,2195,0,0,Boston,Organic,2015
3/29/2015,$1.98,2122,22,745,0,1354,1314,40,0,Boston,Organic,2015
3/22/2015,$1.94,2763,6,1119,0,1637,1627,10,0,Boston,Organic,2015
3/15/2015,$1.99,1966,19,904,0,1042,1042,0,0,Boston,Organic,2015
3/8/2015,$1.91,2567,29,945,0,1593,1593,0,0,Boston,Organic,2015
3/1/2015,$1.85,3024,8,933,0,2083,2083,0,0,Boston,Organic,2015
2/22/2015,$1.74,3326,76,1063,0,2187,2187,0,0,Boston,Organic,2015
2/15/2015,$1.91,2272,19,679,0,1574,1574,0,0,Boston,Organic,2015
2/8/2015,$1.91,3098,15,949,0,2134,2134,0,0,Boston,Organic,2015
2/1/2015,$1.78,2944,12,1309,0,1623,1623,0,0,Boston,Organic,2015
1/25/2015,$2.01,1948,3,760,0,1185,1185,0,0,Boston,Organic,2015
1/18/2015,$2.00,2209,4,834,0,1371,1371,0,0,Boston,Organic,2015
1/11/2015,$1.94,2218,13,956,0,1249,1249,0,0,Boston,Organic,2015
1/4/2015,$1.83,2192,9,939,0,1244,1244,0,0,Boston,Organic,2015
12/27/2015,$1.47,5043,0,166,0,4877,2752,2125,0,Buffalo/Rochester,Organic,2015
12/20/2015,$1.50,5315,2,152,0,5160,3672,1488,0,Buffalo/Rochester,Organic,2015
12/13/2015,$1.45,4318,0,131,0,4187,1503,2685,0,Buffalo/Rochester,Organic,2015
12/6/2015,$1.57,2545,17,103,0,2425,2299,126,0,Buffalo/Rochester,Organic,2015
11/29/2015,$1.60,2262,17,130,0,2115,2097,18,0,Buffalo/Rochester,Organic,2015
11/22/2015,$1.57,2626,13,120,0,2493,2493,0,0,Buffalo/Rochester,Organic,2015
11/15/2015,$1.59,1852,2,118,0,1732,1732,0,0,Buffalo/Rochester,Organic,2015
11/8/2015,$1.55,4032,2,141,0,3888,3888,0,0,Buffalo/Rochester,Organic,2015
11/1/2015,$1.55,2738,14,93,0,2631,2631,0,0,Buffalo/Rochester,Organic,2015
10/25/2015,$1.55,3021,20,124,0,2878,2871,7,0,Buffalo/Rochester,Organic,2015
10/18/2015,$1.57,3334,14,159,0,3161,3161,0,0,Buffalo/Rochester,Organic,2015
10/11/2015,$1.52,4176,17,47,0,4112,4109,3,0,Buffalo/Rochester,Organic,2015
10/4/2015,$1.55,3447,30,177,0,3240,3240,0,0,Buffalo/Rochester,Organic,2015
9/27/2015,$1.58,1478,11,71,0,1396,1396,0,0,Buffalo/Rochester,Organic,2015
9/20/2015,$1.56,3292,33,127,0,3131,3131,0,0,Buffalo/Rochester,Organic,2015
9/13/2015,$1.55,4266,19,140,0,4107,4107,0,0,Buffalo/Rochester,Organic,2015
9/6/2015,$1.53,5283,14,92,0,5177,5177,0,0,Buffalo/Rochester,Organic,2015
8/30/2015,$1.62,1772,21,124,0,1626,1621,5,0,Buffalo/Rochester,Organic,2015
8/23/2015,$1.57,3682,19,181,0,3481,3479,3,0,Buffalo/Rochester,Organic,2015
8/16/2015,$1.89,716,46,154,0,516,516,0,0,Buffalo/Rochester,Organic,2015
8/9/2015,$1.60,2743,31,189,0,2524,2511,13,0,Buffalo/Rochester,Organic,2015
8/2/2015,$1.86,3348,79,154,0,3116,3116,0,0,Buffalo/Rochester,Organic,2015
7/26/2015,$1.87,3414,80,155,0,3179,3176,3,0,Buffalo/Rochester,Organic,2015
7/19/2015,$1.91,1729,56,123,0,1550,1550,0,0,Buffalo/Rochester,Organic,2015
7/12/2015,$2.02,614,90,104,0,420,418,3,0,Buffalo/Rochester,Organic,2015
7/5/2015,$1.91,1439,70,150,0,1220,1217,3,0,Buffalo/Rochester,Organic,2015
6/28/2015,$1.83,3567,50,125,0,3392,3389,3,0,Buffalo/Rochester,Organic,2015
6/21/2015,$1.90,1188,57,127,0,1004,953,51,0,Buffalo/Rochester,Organic,2015
6/14/2015,$1.83,3437,72,138,0,3227,3227,0,0,Buffalo/Rochester,Organic,2015
6/7/2015,$1.80,4777,46,167,0,4564,4564,0,0,Buffalo/Rochester,Organic,2015
5/31/2015,$1.79,5018,43,173,0,4803,4803,0,0,Buffalo/Rochester,Organic,2015
5/24/2015,$1.80,5017,33,170,0,4814,4814,0,0,Buffalo/Rochester,Organic,2015
5/17/2015,$1.79,5112,31,196,0,4885,4885,0,0,Buffalo/Rochester,Organic,2015
5/10/2015,$1.85,2161,33,184,0,1945,1945,0,0,Buffalo/Rochester,Organic,2015
5/3/2015,$1.81,3648,63,168,0,3417,3417,0,0,Buffalo/Rochester,Organic,2015
4/26/2015,$1.84,2561,29,205,0,2327,2327,0,0,Buffalo/Rochester,Organic,2015
4/19/2015,$1.83,2731,38,156,0,2537,2537,0,0,Buffalo/Rochester,Organic,2015
4/12/2015,$1.79,3474,30,145,0,3299,3299,0,0,Buffalo/Rochester,Organic,2015
4/5/2015,$1.80,2585,16,131,0,2438,2438,0,0,Buffalo/Rochester,Organic,2015
3/29/2015,$1.83,1643,14,128,0,1500,1500,0,0,Buffalo/Rochester,Organic,2015
3/22/2015,$1.93,531,0,148,0,383,383,0,0,Buffalo/Rochester,Organic,2015
3/15/2015,$1.79,712,5,130,0,577,577,0,0,Buffalo/Rochester,Organic,2015
3/8/2015,$1.56,2163,9,95,0,2059,2059,0,0,Buffalo/Rochester,Organic,2015
3/1/2015,$1.55,3520,17,126,0,3377,3377,0,0,Buffalo/Rochester,Organic,2015
2/22/2015,$1.53,5821,33,92,0,5697,5697,0,0,Buffalo/Rochester,Organic,2015
2/15/2015,$1.65,1270,13,124,0,1133,1133,0,0,Buffalo/Rochester,Organic,2015
2/8/2015,$1.54,3415,25,116,0,3274,3274,0,0,Buffalo/Rochester,Organic,2015
2/1/2015,$1.55,2809,19,102,0,2687,2687,0,0,Buffalo/Rochester,Organic,2015
1/25/2015,$1.60,1481,16,91,0,1374,1374,0,0,Buffalo/Rochester,Organic,2015
1/18/2015,$1.64,1427,92,137,0,1198,1198,0,0,Buffalo/Rochester,Organic,2015
1/11/2015,$1.59,2078,0,144,0,1935,1935,0,0,Buffalo/Rochester,Organic,2015
1/4/2015,$1.73,380,0,60,0,320,320,0,0,Buffalo/Rochester,Organic,2015
12/27/2015,$1.45,98577,14307,50894,0,33376,29507,3869,0,CALIFORNIA,Organic,2015
12/20/2015,$1.35,99794,12746,48196,2,38850,25536,13314,0,CALIFORNIA,Organic,2015
12/13/2015,$1.39,98605,13609,46519,3,38475,24360,14115,0,CALIFORNIA,Organic,2015
12/6/2015,$1.48,91212,17840,47528,2,25842,25661,181,0,CALIFORNIA,Organic,2015
11/29/2015,$1.75,83416,13195,48229,0,21991,21672,319,0,CALIFORNIA,Organic,2015
11/22/2015,$1.60,89062,14803,51283,0,22976,22516,460,0,CALIFORNIA,Organic,2015
11/15/2015,$1.59,97265,16245,59089,0,21931,21274,657,0,CALIFORNIA,Organic,2015
11/8/2015,$1.66,101320,17075,62469,0,21777,20005,1771,0,CALIFORNIA,Organic,2015
11/1/2015,$1.60,104331,20050,63408,0,20873,20159,714,0,CALIFORNIA,Organic,2015
10/25/2015,$1.64,103918,20903,66867,0,16148,15175,973,0,CALIFORNIA,Organic,2015
10/18/2015,$2.01,73799,15960,48820,3,9016,7989,1027,0,CALIFORNIA,Organic,2015
10/11/2015,$2.07,70004,14400,48933,3,6668,6608,60,0,CALIFORNIA,Organic,2015
10/4/2015,$2.00,81751,18415,57015,0,6321,6281,40,0,CALIFORNIA,Organic,2015
9/27/2015,$1.85,80735,20639,50992,0,9103,9093,10,0,CALIFORNIA,Organic,2015
9/20/2015,$1.92,94268,28490,60941,0,4836,4803,33,0,CALIFORNIA,Organic,2015
9/13/2015,$1.97,95231,34761,54822,0,5648,5608,40,0,CALIFORNIA,Organic,2015
9/6/2015,$1.99,88964,23876,56394,0,8694,8694,0,0,CALIFORNIA,Organic,2015
8/30/2015,$1.98,90125,23449,55879,0,10797,10797,0,0,CALIFORNIA,Organic,2015
8/23/2015,$1.85,107431,30455,63851,3,13122,13122,0,0,CALIFORNIA,Organic,2015
8/16/2015,$1.96,90240,24631,52035,0,13574,13574,0,0,CALIFORNIA,Organic,2015
8/9/2015,$2.03,86211,23147,52641,0,10423,10423,0,0,CALIFORNIA,Organic,2015
8/2/2015,$1.99,89436,26068,54133,0,9235,9235,0,0,CALIFORNIA,Organic,2015
7/26/2015,$1.93,98450,31604,57990,0,8856,8856,0,0,CALIFORNIA,Organic,2015
7/19/2015,$1.89,103081,33422,59795,0,9864,9864,0,0,CALIFORNIA,Organic,2015
7/12/2015,$1.80,115064,45483,60702,3,8876,8867,9,0,CALIFORNIA,Organic,2015
7/5/2015,$1.67,135523,50368,74572,19,10565,10565,0,0,CALIFORNIA,Organic,2015
6/28/2015,$1.67,116914,46841,61728,0,8345,8341,3,0,CALIFORNIA,Organic,2015
6/21/2015,$1.69,116909,51295,55597,3,10013,10010,3,0,CALIFORNIA,Organic,2015
6/14/2015,$1.68,116322,51608,54938,43,9734,9734,0,0,CALIFORNIA,Organic,2015
6/7/2015,$1.67,114406,49302,52704,6,12394,12394,0,0,CALIFORNIA,Organic,2015
5/31/2015,$1.50,119999,52847,53628,0,13524,13524,0,0,CALIFORNIA,Organic,2015
5/24/2015,$1.50,135544,60598,63560,0,11386,11386,0,0,CALIFORNIA,Organic,2015
5/17/2015,$1.49,133759,65831,56261,0,11667,11667,0,0,CALIFORNIA,Organic,2015
5/10/2015,$1.40,160570,77104,70435,0,13032,13032,0,0,CALIFORNIA,Organic,2015
5/3/2015,$1.48,119060,54177,51543,0,13340,13340,0,0,CALIFORNIA,Organic,2015
4/26/2015,$1.50,128166,63540,51224,0,13403,13403,0,0,CALIFORNIA,Organic,2015
4/19/2015,$1.52,123851,55948,57078,1,10824,10824,0,0,CALIFORNIA,Organic,2015
4/12/2015,$1.50,119549,59861,49554,0,10134,10134,0,0,CALIFORNIA,Organic,2015
4/5/2015,$1.52,120814,57082,51296,0,12436,12436,0,0,CALIFORNIA,Organic,2015
